firm_id,sector,size,stratum,split
2253,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2254,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2255,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2256,SECTOR_MANUFACTURING_SMALL,SIZE_MEDIUM_50_249,SECTOR_MANUFACTURING_SMALL|SIZE_MEDIUM_50_249,train
2257,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
2258,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2259,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2260,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2261,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2262,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2263,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
2264,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
2265,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,val
2266,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,val
2267,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2268,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2269,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,test
2270,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
2271,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2272,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2273,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,test
2274,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2275,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,test
2276,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2277,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2278,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2279,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2280,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2281,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,test
2282,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2283,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2284,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,val
2285,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2286,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
2287,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2288,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2289,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2290,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2291,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2292,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2293,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2294,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2295,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2296,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2297,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,val
2298,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2299,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2300,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2301,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2302,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2303,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,test
2304,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,test
2305,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2306,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,val
2307,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2308,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2309,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2310,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2311,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2312,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2313,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2314,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2315,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2316,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2317,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2318,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2319,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2320,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2321,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2322,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2323,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,val
2324,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2325,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
2326,SECTOR_CONSTRUCTION,SIZE_MEDIUM_50_249,SECTOR_CONSTRUCTION|SIZE_MEDIUM_50_249,train
2327,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,test
2328,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2329,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2330,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2331,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
2332,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2333,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2334,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2335,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2336,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2337,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2338,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
2339,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2340,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
2341,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2342,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
2343,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2344,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2345,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,val
2346,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,val
2347,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
2348,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2349,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2350,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2351,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2352,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
2353,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2354,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
2355,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
2356,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,test
2357,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2358,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,val
2359,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2360,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2361,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2362,SECTOR_MANUFACTURING_SMALL,SIZE_MEDIUM_50_249,SECTOR_MANUFACTURING_SMALL|SIZE_MEDIUM_50_249,train
2363,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2364,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2365,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2366,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2367,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2368,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2369,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,val
2370,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2371,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2372,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2373,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2374,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2375,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,test
2376,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2377,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2378,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2379,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2380,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2381,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2382,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2383,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2384,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
2385,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2386,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,val
2387,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
2388,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,val
2389,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2390,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2391,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
2392,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
2393,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2394,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
2395,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2396,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2397,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,val
2398,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2399,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2400,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2401,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2402,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,val
2403,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2404,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
2405,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2406,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
2407,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
2408,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
2409,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2410,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2411,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,test
2412,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2413,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
2414,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2415,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2416,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2417,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2418,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
2419,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2420,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2421,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2422,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
2423,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
2424,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
2425,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2426,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
2427,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2428,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2429,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2430,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,val
2431,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,val
2432,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2433,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2434,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
2435,SECTOR_HEALTHCARE_SMALL,SIZE_MEDIUM_50_249,SECTOR_HEALTHCARE_SMALL|SIZE_MEDIUM_50_249,test
2436,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2437,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2438,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,test
2439,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
2440,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2441,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,test
2442,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
2443,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2444,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
2445,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
2446,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,val
2447,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,test
2448,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2449,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
2450,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,test
2451,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
2452,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
2453,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,test
2454,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,test
2455,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,test
2456,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
2457,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
2458,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
2459,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2460,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
2461,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
2462,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
2463,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
2464,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
